customer_id,full_name,city,country,pets_owned,policies_owned,total_claims,total_claim_amount,total_premiums_paid
43859,Lori Gibson,Ballardland,Tajikistan,2,3,4,804.94,2113.36
43860,Cynthia Johnson,New Brianna,Bolivia,0,0,0,,
43861,Kendra Hobbs,East Andrew,Uruguay,1,0,0,,
43862,Ryan Curtis,Whiteton,Namibia,1,2,2,753.27,2744.47
43863,Kyle Johnson,West Terri,Eritrea,1,2,1,483.23,2692.9
43864,Ashley Ferguson,Martinezborough,Malawi,2,5,7,7689.75,3421.37
43865,Brittany Griffith,New Sheryl,Colombia,1,3,10,7770.62,6485.81
43866,Jorge Gardner,Cassandraport,Switzerland,1,1,1,236.83,173.91
43867,Jessica Tucker,West George,Russian Federation,2,2,2,3286.07,3031.98
43868,Hannah Richardson,Barkerport,Tunisia,1,3,5,4417.44,2283.32
43869,Eric Burch,Jamesside,Namibia,1,3,5,1823.48,10034.78
43870,Priscilla Ramsey,Youngstad,Samoa,1,1,0,,166.02
43871,Courtney Carroll,Brownmouth,Grenada,1,1,2,1218.75,1583.82
43872,Michael Davis,Gonzalezmouth,Haiti,2,4,4,1400.67,4654.45
43873,Diana Martinez,New Christopherhaven,Niue,1,2,5,2309.72,5274.95
43874,Hayley Clark,New Cynthia,Andorra,2,1,4,1006.94,168.12
43875,Lisa Howard,Ingrammouth,Greece,4,8,17,7634.23,16126.64
43876,Frederick Clark,Samanthatown,Equatorial Guinea,0,0,0,,
43877,Rebecca Blanchard,West Gregory,Maldives,4,7,12,12101.47,12644.08
43878,Katherine Reyes,North Patrick,Dominican Republic,3,6,10,5590.13,10959.84
43879,Janice Ferguson,Port Scott,Sri Lanka,1,3,5,1780.28,2016.44
43880,Melissa Smith,Adamsborough,Singapore,1,3,6,4194.06,8501.92
43881,Calvin Schmidt,Lake Christopher,Tajikistan,1,2,2,506.48,2190.22
43882,David Green,Martinland,Sudan,2,2,5,3516.1,5130.11
43883,Mark Rogers,East Michael,Argentina,2,0,0,,
43884,Paul Lucas,Atkinsonview,Cuba,2,1,0,,493.28
43885,Kathy Kennedy,New Robert,Montserrat,2,4,6,3411.4,4587.81
43886,Linda Travis,Davidsonfort,Cote d'Ivoire,2,4,9,4487.92,12598.52
43887,Stephanie Yoder,Angelaland,Solomon Islands,1,1,4,2874.41,1537.36
43888,Anthony Cox,Ortegaside,Spain,1,3,8,5743.77,15934.31
43889,Christina Scott,North Lauraside,Montenegro,0,0,0,,
43890,Michele Price,East Todd,Philippines,2,4,5,2655.95,4831.95
43891,Kenneth Andrews,Lake Brianchester,Armenia,2,5,6,3400.76,7459.31
43892,Olivia Estrada,East Steven,Libyan Arab Jamahiriya,0,0,0,,
43893,Lawrence Rangel,Lake John,Palestinian Territory,1,2,0,,2827.98
43894,Amy Crawford,Harrisborough,Macao,2,3,4,1545.08,1202.51
43895,Justin Knight,North Wayne,Falkland Islands (Malvinas),0,0,0,,
43896,Kimberly May,East Michaelfurt,Bahrain,2,1,1,203.08,364.26
43897,Joseph Copeland,Dustinstad,Tunisia,1,1,1,1887.37,616.6
43898,Jacqueline Martinez,North Drewchester,Brunei Darussalam,1,1,1,132.94,484.5
43899,Alexandria Woodard,New Daniel,Monaco,1,0,0,,
43900,Aaron Pearson,South Tara,American Samoa,2,3,1,741.16,2909.88
43901,Kelly Hughes,Port Elizabethville,France,0,0,0,,
43902,Robert Walters,New Elizabeth,Mali,2,2,6,2109.8,3188.31
43903,Kimberly Hunter,West Matthewhaven,Vietnam,1,1,4,2805.39,5399.8
43904,Daniel Wilson,East Renee,Tajikistan,2,4,2,935.35,3621.29
43905,Julian Sexton,North Davidfurt,Denmark,1,1,0,,616.6
43906,James Reyes,Loweryland,Lesotho,1,2,2,3181.09,3629.1
43907,Charles Ballard,Jonesfort,Brunei Darussalam,1,2,2,1245.11,2614.95
43908,Tanya Duran,Antonioshire,Korea,1,0,0,,
43909,Mary Hahn,Shellymouth,Somalia,1,1,0,,1770.0
43910,Anthony Franklin,East Michele,Djibouti,1,2,3,1616.27,1584.31
43911,Thomas Hicks,Shannonshire,Cuba,3,4,5,2183.04,1714.71
43912,Justin Galvan,Shawstad,Grenada,0,0,0,,
43913,Adam Moore,New Ashley,Equatorial Guinea,1,1,2,720.53,2790.06
43914,Jacob Kaufman,Lake Sharon,Argentina,2,4,6,3051.63,7012.18
43915,Travis Wagner,North Jason,Burkina Faso,1,0,0,,
43916,Laura Pace,Evanstown,North Macedonia,1,3,5,1326.13,6635.91
43917,Christian Peters,Heatherchester,British Virgin Islands,2,2,6,4972.66,10984.84
43918,Shawn Juarez,East Christopher,Pakistan,1,1,0,,1013.76
43919,Michelle Hall,Austinchester,Jordan,1,2,2,1696.56,3079.63
43920,Ryan Wagner,Tammyville,Swaziland,1,0,0,,
43921,Kelsey Clark,Amandaside,Cook Islands,1,0,0,,
43922,Erica Miles,Kristinbury,Uzbekistan,3,6,10,5920.61,7244.21
43923,Barbara Martinez,North Baileyborough,Colombia,2,1,1,793.85,244.58
43924,Matthew Martinez,South Bryanmouth,Antarctica (the territory South of 60 deg S),2,2,5,1873.7,1673.22
43925,Stephen Griffin,Curtismouth,Turkmenistan,3,5,9,5352.25,13341.07
43926,Dawn Klein,Lake Nancy,Venezuela,1,3,6,1808.36,5736.08
43927,Ryan Klein,Lake Kimberly,Egypt,1,0,0,,
43928,Michelle Klein,New Richard,India,0,0,0,,
43929,April Wong,Tuckerfort,Benin,1,0,0,,
43930,Cynthia Scott,Vazquezborough,Uzbekistan,1,1,1,442.18,1262.17
43931,Kara Walker,North Sean,Zambia,1,5,9,8578.57,3978.37
43932,Christopher Hart,Isaacbury,Central African Republic,1,1,1,941.22,2959.44
43933,Dawn Simmons,Lake Amy,Niger,1,2,2,1010.39,1995.12
43934,Cindy Compton,Port Brandon,British Virgin Islands,1,0,0,,
43935,Maria Davis,Romeroberg,Argentina,1,2,2,1258.65,3379.75
43936,Sylvia Kelley,West Samuel,Israel,1,3,7,3309.73,7067.7
43937,Sandra Blackwell,North Heatherside,Barbados,1,4,6,3707.42,3183.01
43938,Stacey Ramos,Ramseytown,Dominican Republic,1,1,2,2286.19,392.28
43939,Sydney Ramos,East Melissahaven,Saint Kitts and Nevis,2,3,3,3359.92,4274.84
43940,Christopher Kim,North Crystal,Latvia,2,6,11,3717.07,7505.38
43941,Matthew Perez,East Derrick,Estonia,2,6,7,8867.73,12206.51
43942,Jennifer Huff,Lake Richard,Trinidad and Tobago,1,2,7,9576.78,6850.2
43943,Savannah Graves,Garciafort,Eritrea,0,0,0,,
43944,Christian Avila,West Rebeccaton,Sao Tome and Principe,1,2,3,918.4,902.42
43945,Brandon Norris,Port Justin,Turkey,1,5,2,1064.35,5812.08
43946,Corey Watkins,Lake Phyllisland,Tokelau,2,2,4,2078.58,2924.18
43947,Lori Russell,Nicholaston,Palau,1,3,6,6148.98,5336.34
43948,Joshua Ramsey,Burnsmouth,Canada,2,1,2,477.2,1356.52
43949,Keith Williams,Davidstad,Sri Lanka,1,2,2,521.31,1846.88
43950,Roger Smith,Onealhaven,Falkland Islands (Malvinas),1,2,3,2670.36,3164.91
43951,John Wilson,Thompsonside,Mexico,1,2,3,2613.82,2962.63
43952,Collin Martin,Lake Allison,Georgia,1,1,0,,2096.49
43953,Deanna Anderson,North Alexanderstad,Bahrain,1,0,0,,
43954,Andrea Henry,Jessicaside,San Marino,1,2,2,690.15,1813.8
43955,Bradley Oliver,North Jennifer,Pitcairn Islands,2,2,1,1460.38,1378.95
43956,Jessica Bennett,Lake Clayton,Philippines,0,0,0,,
43957,Lisa Smith,Angelatown,Marshall Islands,1,1,0,,875.52
43958,Alexander Bailey,East Williamberg,Kenya,1,1,0,,663.86
43959,Wesley Frazier,Jonesfurt,Sao Tome and Principe,0,0,0,,
43960,Ryan Howard,Erinfurt,Namibia,1,1,1,157.43,664.08
43961,Angel Lewis,Millerbury,Rwanda,1,2,1,167.14,2521.74
43962,Laura Ward,Harrisonmouth,Taiwan,0,0,0,,
43963,Jonathan Diaz,New Feliciaside,Comoros,2,1,4,1735.87,1672.8
43964,Michelle Atkinson,New Williamport,Guam,1,2,4,1960.15,1306.17
43965,Christopher Glover,East Meganstad,Christmas Island,1,3,3,1521.02,3432.9
43966,Kathryn Cohen,Anneland,Anguilla,2,3,9,4637.42,5952.13
43967,William Meyer,North Lynn,Dominican Republic,1,2,1,2579.9,1798.84
43968,Stacey Anderson,Angelaport,Guinea,1,2,3,2247.96,6781.0
43969,Joshua Cannon,Ericstad,Western Sahara,1,0,0,,
43970,Holly Johnson,Johnton,Chad,1,2,0,,1191.37
43971,Michelle Wright,South Michelle,Sri Lanka,0,0,0,,
43972,Timothy Davis,Sarabury,Aruba,1,2,1,291.37,1444.95
43973,Michael Yoder,Lake Jesseport,Reunion,1,1,1,1103.6,1013.26
43974,Derek Delgado,Patriciafurt,South Georgia and the South Sandwich Islands,2,3,7,4662.72,4399.97
43975,Edwin Young,Lake Jessica,Latvia,1,1,2,1622.74,501.22
43976,Isabella Cochran,North John,Sao Tome and Principe,1,0,0,,
43977,Jane Gonzalez,Webbton,Guinea-Bissau,1,2,0,,1398.7
43978,Kristina Nguyen,West Cindytown,Saudi Arabia,1,1,0,,418.2
43979,Timothy Ballard,Port Levi,Moldova,1,2,6,3474.5,11121.8
43980,Jennifer French,East Alanland,United Arab Emirates,4,3,6,5606.87,8378.16
43981,Sara Adams,Lake Scotthaven,Mauritania,0,0,0,,
43982,Robert Terry,West Jenniferbury,Burundi,1,0,0,,
43983,Elizabeth Chavez,Lake Carol,Monaco,3,3,8,2990.76,7066.56
43984,Alexander Lopez,Nicholasside,Reunion,1,2,5,4715.9,4710.27
43985,Kathleen Caldwell,North Kayleefort,Croatia,3,3,11,4344.51,6457.58
43986,John Randall,Lake Jenniferburgh,Armenia,1,2,6,3432.26,4014.9
43987,Teresa Armstrong,Lake Erin,Malawi,1,1,3,2749.57,3725.7
43988,Alejandro Moss,West Kelly,Egypt,2,2,3,1643.11,3190.46
43989,Beth Jenkins,Markbury,Liechtenstein,1,2,3,1435.79,1858.72
43990,Alicia Hendrix,West Carrie,Bahamas,3,6,15,9924.88,15565.8
43991,Melissa Ferguson,Knightburgh,Cocos (Keeling) Islands,1,1,2,357.44,215.18
43992,Ray Holmes,West Steven,Bangladesh,2,5,11,6599.32,9351.93
43993,Kathy Gallegos,Cherylfort,Australia,1,2,4,918.69,3898.2
43994,Jackie Erickson,South Larry,Benin,1,2,5,1701.65,4558.86
43995,James Robinson,Cameronmouth,Netherlands,1,2,3,4305.04,1545.42
43996,Tanner Anderson,Johnmouth,Bermuda,2,4,4,1157.97,11812.1
43997,David Wright,Zacharyville,Russian Federation,1,3,4,5009.81,6463.56
43998,Tammie Browning,Jonathanport,Cuba,0,0,0,,
43999,Barbara Young,Lake Shelbyborough,Bolivia,1,1,1,1565.1,664.08
44000,Monica Robinson,South Markmouth,Kyrgyz Republic,2,3,8,4027.1,5737.98
44001,Larry Jacobs,North Keith,Poland,2,5,3,2097.71,5746.92
44002,Joseph Davis,Smithmouth,Lithuania,3,3,7,1609.22,5344.78
44003,Amanda Ellis,Lovebury,Turks and Caicos Islands,2,6,5,1982.11,5502.74
44004,Sarah Smith,Smithville,Bhutan,0,0,0,,
44005,Mark Bryant,New Joshualand,Northern Mariana Islands,1,3,4,4538.03,6465.56
44006,Andrew Dillon,Gomezland,Togo,0,0,0,,
44007,Kari Thomas,Lake Crystal,Pitcairn Islands,1,6,8,2594.44,6440.95
44008,Joshua Black,Ferrellshire,Tokelau,1,1,1,168.7,1056.65
44009,Kimberly Prince,Lake Deborah,Qatar,2,0,0,,
44010,David Jackson,Cookhaven,Sri Lanka,1,2,2,1130.42,1427.49
44011,Bradley Becker,Leebury,Colombia,2,1,3,3003.63,2096.4
44012,Crystal Clark,Turnerview,Montenegro,3,2,6,2892.31,8998.17
44013,Nicholas Ramirez,Yeseniahaven,Iran,0,0,0,,
44014,Jacqueline Vincent,Contrerasside,Bosnia and Herzegovina,2,2,4,2934.87,5045.04
44015,Lisa Richards,Jordanborough,Armenia,1,1,1,192.08,453.28
44016,Richard Werner,Victorland,Ethiopia,1,1,1,124.03,976.48
44017,Darren Barr,Port Sarah,Pitcairn Islands,0,0,0,,
44018,Christopher Anderson,South Glenfort,Liberia,2,4,6,5323.42,2773.13
44019,Micheal King,Christopherton,South Georgia and the South Sandwich Islands,0,0,0,,
44020,Logan Bush,South Renee,Bahamas,2,2,2,3406.53,4212.78
44021,Katherine Mejia,New John,Korea,1,0,0,,
44022,Kimberly Brown,East Patricia,Mali,1,0,0,,
44023,Nathan Howard,South Kathrynmouth,Puerto Rico,3,2,1,1108.7,1831.28
44024,Crystal Rhodes,South Brian,Cocos (Keeling) Islands,1,3,3,3825.24,7011.57
44025,Elijah Cole,Lake Sarahchester,Yemen,2,3,4,2217.68,3376.74
44026,Joshua Gibson,East David,Nicaragua,1,1,0,,452.85
44027,Jessica Roth,Port Peter,Guinea,1,1,0,,737.28
44028,Stephanie Thomas,West Lawrence,Ukraine,0,0,0,,
44029,Christopher Clements,Rhondaland,Costa Rica,3,3,3,1824.73,2961.89
44030,Joshua Lawson,Lake William,Colombia,1,1,2,567.79,2483.8
44031,Sarah Smith,Carlbury,Mongolia,0,0,0,,
44032,Christian Mendoza,Lake John,Burundi,0,0,0,,
44033,Timothy Graham,North James,Bahamas,2,1,2,866.75,914.94
44034,Wayne Ruiz,Lake Frank,Tuvalu,1,0,0,,
44035,Barbara Baker,New Betty,Cyprus,1,1,1,759.65,807.5
44036,William Burke,Eddieburgh,Seychelles,2,1,1,473.02,543.42
44037,Alexandra Herrera,Wesleyfort,Hong Kong,1,3,3,3818.81,5888.08
44038,Elizabeth Moore,Lake Nicoleland,Marshall Islands,2,4,8,4232.88,8816.34
44039,Michelle Brown,Wendyfort,Faroe Islands,0,0,0,,
44040,Billy Mitchell,Ronaldhaven,Saint Martin,0,0,0,,
44041,Brenda Ramirez,Lopezview,Svalbard & Jan Mayen Islands,1,2,1,265.99,467.67
44042,Rose Rodriguez,Lake Danielbury,Namibia,4,6,13,7931.71,11008.15
44043,Kenneth Jackson,Scottport,Tajikistan,0,0,0,,
44044,Breanna Luna,South Amybury,Estonia,2,4,7,3554.27,4535.19
44045,Christopher Freeman,Munozton,Djibouti,1,2,3,2393.7,1650.18
44046,Marc Rojas,Wrightview,Australia,0,0,0,,
44047,Shannon Evans,Laurenshire,Saint Kitts and Nevis,1,1,0,,459.52
44048,Emily Rhodes,Beckerton,Ghana,1,1,0,,508.05
44049,Derrick Cooper,Smithfurt,Cambodia,1,2,4,3049.65,3986.04
44050,Cheryl Mcdonald,West Paul,Uganda,2,1,2,561.11,5455.38
44051,James Tanner,Meadowshaven,Portugal,0,0,0,,
44052,Amber Stout,Walshfort,Sao Tome and Principe,1,5,8,2793.22,11725.35
44053,Bianca Mason,West Alexis,Benin,2,2,3,1903.89,2288.83
44054,Jared Harper,North Jennifer,Philippines,1,2,0,,817.11
44055,Scott Howe,New Donaldview,Switzerland,2,2,8,5044.81,9846.88
44056,Brianna Klein,Derrickside,Mali,1,2,3,1106.15,3420.75
44057,Justin Jordan,Rebeccaborough,Saint Martin,1,4,6,3182.97,11441.8
44058,Anna Washington,Warrenview,Sao Tome and Principe,2,3,2,1995.35,1932.82
44059,Victoria Baker,Port Patricia,Liechtenstein,1,1,3,2486.18,1156.68
44060,Wayne Moyer,Port Krystal,Botswana,1,0,0,,
44061,Laura Brady,Lake Eduardo,Chile,1,0,0,,
44062,Cindy Woods,Morganside,Japan,1,6,15,9247.0,18393.97
44063,Chad Williams,South Susan,Malawi,0,0,0,,
44064,Vincent Ross,Lauriefurt,Benin,1,2,1,514.48,1766.21
44065,Janice Ruiz,East Rebecca,Saint Lucia,2,8,17,5329.11,15858.27
44066,Elizabeth Schaefer,Kinghaven,Argentina,0,0,0,,
44067,Joshua Williams,East Michelleside,Jersey,1,1,2,1283.17,1813.12
44068,Justin Williams,West Rodney,Serbia,1,6,4,2065.02,4956.25
44069,David Oliver,Logantown,Martinique,0,0,0,,
44070,Michael Jones,East Joseph,Guinea-Bissau,0,0,0,,
44071,Lisa Ortega,Christineberg,Lesotho,1,1,1,1099.57,1793.61
44072,Tyler Thomas,Lake Brendaborough,Burundi,1,3,5,3498.04,4139.04
44073,Dennis Rivera,South Normanville,Albania,1,0,0,,
44074,Raven Wolfe,Bradfordburgh,Reunion,3,9,15,10270.68,18836.07
44075,Carol Anthony,East Jasonfort,Lithuania,0,0,0,,
44076,Gary Chavez,West Shaun,Afghanistan,1,3,7,2630.11,2337.03
44077,Tracy Thompson,Jacobside,Korea,3,9,19,14038.57,25274.65
44078,Thomas Johnson,Johnbury,Moldova,0,0,0,,
44079,Robert Lopez,Kathytown,Cyprus,0,0,0,,
44080,David Mercado,East Maryville,Equatorial Guinea,1,2,5,1219.36,6043.59
44081,Ray Mercado,Kevinfort,Maldives,1,1,1,600.66,1843.75
44082,Valerie Adams,Howardview,Mali,0,0,0,,
44083,Michael Sanchez,South Stacie,Papua New Guinea,2,2,4,2766.27,5423.94
44084,Kristen Williams,Portershire,Swaziland,1,2,5,2544.03,3062.4
44085,Justin Robbins,Richardside,South Georgia and the South Sandwich Islands,1,2,1,210.18,2764.16
44086,Jaclyn Patterson,South Jordan,Japan,1,1,1,472.8,422.08
44087,Laura Neal,Port Catherine,Liberia,1,2,1,440.82,3344.92
44088,Jennifer Merritt,Katelynville,Malaysia,2,1,1,224.18,514.08
44089,Jeffrey Terry,West Donna,Albania,1,0,0,,
44090,Rebecca Smith,Caitlynville,Israel,1,2,3,1398.28,4396.96
44091,Lauren Richards,Harrishaven,Saint Kitts and Nevis,1,3,5,2438.53,2909.2
44092,Jordan Watts,West Rebeccabury,United States Virgin Islands,1,4,9,4220.19,5040.26
44093,Michael White,East Connieland,Ghana,1,1,1,824.43,101.64
44094,Sharon Powell,West Thomasmouth,Albania,1,1,2,1550.77,1563.1
44095,Joshua Smith,West Michelle,Brazil,1,0,0,,
44096,Ruth Bass,Michaelchester,Solomon Islands,1,2,4,6631.76,6686.0
44097,Andrea Gutierrez,Lake Robertmouth,Lebanon,0,0,0,,
44098,Tonya Anderson,Raymondchester,British Virgin Islands,2,5,13,5620.65,9057.12
44099,Christina Wyatt,New Sheriview,Montserrat,1,3,3,2423.39,3949.72
44100,Shelby Morgan,Joseberg,Cape Verde,1,2,3,1533.1,3293.34
44101,Mary Wallace,Richardstown,Cuba,1,0,0,,
44102,Lisa Miller,North Benjaminchester,Guam,2,4,9,6523.99,3264.68
44103,Justin Thornton,Johnstonport,Poland,1,1,2,1405.48,921.6
44104,Kimberly Mcgee,New Kevin,Liberia,1,0,0,,
44105,Anthony Harrison,Wilsonview,Yemen,0,0,0,,
44106,Ashley Williams,New Brianborough,Bahamas,3,5,10,12048.3,16044.89
44107,Christine Vasquez,South Margaret,Mexico,0,0,0,,
44108,Dawn Gonzalez,Port Jason,South Georgia and the South Sandwich Islands,2,6,10,9117.36,11790.82
44109,Tyler Reynolds,West Kylefort,Benin,0,0,0,,
44110,Erika Barrett,West Russell,Liberia,4,8,9,5394.29,11648.27
44111,Steven Brewer,Waltersview,Iceland,1,2,4,3155.69,3113.11
44112,Debra Lee,Port Gina,Tonga,1,1,1,394.59,257.04
44113,Thomas Johnson,Robinsonhaven,Australia,1,1,1,746.82,181.14
44114,Austin Rivas,West Annfurt,Lebanon,1,3,6,1548.78,11379.14
44115,Nicholas Patterson,Lake John,Bahamas,1,0,0,,
44116,Sheila Kane,South Staceystad,Burundi,2,4,6,2298.93,7699.97
44117,Alexandra Contreras,Pamelaborough,Fiji,2,3,6,1507.54,10385.98
44118,Thomas Sheppard,Brandonport,Guadeloupe,2,6,5,1242.19,7083.72
44119,Aaron Dougherty,Mullenmouth,Norway,1,1,1,114.28,896.8
44120,Patricia Tucker,South Amystad,Germany,0,0,0,,
44121,Jennifer Howell,North Sarahshire,Denmark,1,2,4,1725.59,1385.98
44122,Lori Ramirez,Haleyburgh,Holy See (Vatican City State),1,1,1,278.82,1065.75
44123,Martin Smith,Fryborough,Jersey,1,4,7,3644.55,3772.28
44124,Tiffany Nash,Sullivanville,Anguilla,1,2,6,2545.01,5524.48
44125,Stephen Powell,West Tonyatown,Israel,1,0,0,,
44126,Sean Gonzalez,New Matthewport,Holy See (Vatican City State),1,2,4,2096.46,8186.22
44127,Michael Robinson,Amychester,Cambodia,1,0,0,,
44128,Laura Bradley,New Jay,Australia,1,0,0,,
44129,Joshua Weber,Cummingsmouth,Equatorial Guinea,2,1,1,184.58,1344.96
44130,Amanda Crawford,New Davidland,Papua New Guinea,2,4,4,3825.09,5622.0
44131,Melanie Solis,South Michaelburgh,Philippines,1,1,0,,608.7
44132,Breanna Dickerson,Gonzalesview,Martinique,1,0,0,,
44133,Gregory Ruiz,Leeside,Uganda,2,2,2,1947.75,662.4
44134,Rhonda Hudson,South Robert,Antarctica (the territory South of 60 deg S),2,2,4,3771.16,1716.74
44135,Angela Olson,West Hannah,Uzbekistan,1,4,5,4698.81,9068.48
44136,Cassandra Huynh,New Rebeccafurt,Lebanon,1,1,1,248.0,2138.75
44137,Alexandra Jones,West Tinachester,Antigua and Barbuda,1,2,5,2259.87,4138.49
44138,Emily Bentley,West Alexandraland,Myanmar,0,0,0,,
44139,Sean Russell,Blackborough,Slovenia,1,1,1,370.87,1759.8
44140,Eric Mccall,New David,Italy,1,0,0,,
44141,Amber Miller,Jonesville,Brazil,3,7,14,7446.51,18313.03
44142,Barbara Jordan,North Mikayla,Liberia,2,5,12,7273.83,26470.05
44143,Kenneth Anderson,West Kayleeville,Andorra,0,0,0,,
44144,Ellen Johnson,Davischester,Yemen,2,3,3,1368.25,7329.39
44145,Todd Vargas,Lake Kennethfurt,Korea,3,8,16,9683.7,12857.02
44146,Jeffrey Delacruz,Port Angela,Uzbekistan,2,1,3,2772.49,4867.5
44147,Brian Nelson,Davenportbury,Serbia,1,1,2,2062.82,505.92
44148,Monique Green,Mcmahonmouth,Tuvalu,0,0,0,,
44149,Harold Kelly,Reeveshaven,El Salvador,1,2,0,,1861.56
44150,Caleb Martin,Williamschester,Kenya,0,0,0,,
44151,Laura Clark,New Rebeccaside,Romania,2,5,9,10291.96,14147.66
44152,Jeremy Hernandez,Vanessaburgh,Cyprus,1,2,1,340.1,2819.96
44153,Mary Nelson,West Michael,Zimbabwe,1,2,4,2150.21,2836.23
44154,Victoria Sims,Williammouth,Iceland,1,4,3,3872.53,1747.17
44155,Ronald Diaz,North Barbaratown,Sweden,2,6,9,5302.19,9315.84
44156,Julie Willis,New Daniel,Albania,2,8,12,6799.03,13752.33
44157,Carolyn Guerrero,Lake Charleshaven,Gibraltar,2,2,4,4014.16,2338.98
44158,Michael Anderson,Lopezfort,Palestinian Territory,2,2,4,2105.79,5567.61
44159,Derrick Kane,Thompsonmouth,Argentina,1,1,0,,159.12
44160,Steven Bell,Normaland,Saint Kitts and Nevis,1,0,0,,
44161,Dawn Cline,Andrewshaven,Guinea-Bissau,1,2,3,2932.46,3666.66
44162,Katherine Reed,Harrisonshire,Anguilla,1,2,4,3201.03,4871.37
44163,James Orr,Port Melissachester,Croatia,1,2,4,2565.69,2181.14
44164,Jason Decker,East Haley,Guatemala,1,1,0,,355.74
44165,Joshua Jones,East Ericchester,Spain,1,1,3,6966.96,2655.0
44166,Timothy Johnson,Isaacburgh,Dominica,1,0,0,,
44167,Eric Powell,Tammybury,Algeria,2,4,6,3171.66,8632.17
44168,Courtney Moss,Weaverstad,Faroe Islands,1,3,7,4083.23,4604.56
44169,Rebecca Jennings,Jonesbury,Ireland,0,0,0,,
44170,Zachary Mack,South Victoriabury,Hong Kong,1,2,5,1686.23,4708.44
44171,Erica Pearson,East Nicholas,Palau,1,2,4,1826.49,8730.35
44172,Julian Weaver,Port Denise,Venezuela,1,1,2,1101.46,3049.12
44173,Denise Pearson,Lake Reginaldview,Oman,2,1,0,,1118.08
44174,Jared Hubbard,New Robert,Cuba,2,2,2,2150.92,1351.48
44175,Jason Butler,South Samuelton,Lithuania,0,0,0,,
44176,Alexandra Robinson,North Shawnhaven,Saint Kitts and Nevis,2,0,0,,
44177,Michael Clark,Shawntown,Guinea-Bissau,4,9,17,6310.3,15404.58
44178,Desiree Bryan,Port Melissa,Mayotte,0,0,0,,
44179,Adam Newton,Yvonneberg,Holy See (Vatican City State),2,4,4,999.09,3248.17
44180,Miranda Luna,New Allenton,Monaco,1,2,5,2076.83,8551.56
44181,Rhonda Turner,Johnfurt,Bolivia,0,0,0,,
44182,Tiffany Graves,Lopezside,Finland,1,1,2,3611.32,1611.22
44183,Briana Armstrong,Sandersfurt,French Guiana,1,2,4,1258.9,6285.12
44184,Wendy James,Carlyborough,Finland,0,0,0,,
44185,Nicholas Gilbert,Nelsonburgh,Madagascar,1,1,3,1079.7,764.91
44186,Kevin Maynard,New Gabrielaview,Latvia,1,1,4,2992.15,7743.12
44187,Robert Kennedy,North Kellyside,Brazil,1,2,4,1655.27,3071.07
44188,Jessica Mason,Port Patriciachester,Guam,1,2,3,2403.81,1384.6
44189,Andrew Schwartz,Herbertburgh,Congo,2,5,8,5357.86,11412.6
44190,Patricia King,Lawsonbury,Saudi Arabia,2,1,1,189.47,2065.0
44191,Leslie Shaw,Harveyburgh,Christmas Island,1,1,1,754.16,307.4
44192,Brittany Hughes,South Kimberlyland,Togo,0,0,0,,
44193,Ryan Bates,Hannahberg,Uruguay,4,3,2,828.01,1744.19
44194,Justin Jenkins,Port John,Jersey,1,2,6,3709.78,6212.6
44195,Shelby Watson,Port Ashley,Morocco,1,1,0,,724.56
44196,Elizabeth Jackson,Lanefurt,British Indian Ocean Territory (Chagos Archipelago),1,1,2,1783.38,4517.24
44197,Gregory Stevens,South Jaredside,Thailand,1,2,7,2451.79,12223.38
44198,Madison Hansen,Lake Bethmouth,Oman,2,2,4,5356.96,3109.27
44199,William Ward,New Patriciaport,Bahrain,3,7,15,8847.67,13923.55
44200,Tyler Chambers,North Veronicamouth,Faroe Islands,2,4,6,1486.15,3904.29
44201,Walter Davenport,Humphreymouth,Cook Islands,2,3,3,820.62,2623.74
44202,Eileen Wright,North Davidberg,Russian Federation,4,6,11,6639.31,13387.51
44203,Ryan Marquez,West Kaitlynmouth,Wallis and Futuna,1,1,2,786.96,1028.16
44204,Jeremy Gordon,West Amandaberg,Syrian Arab Republic,1,3,4,875.67,3808.73
44205,Wendy Lewis,West Dianafurt,Kazakhstan,2,4,9,6200.71,13138.37
44206,Connie Bryant,Deanshire,Chile,0,0,0,,
44207,Grace Johnson,Hallmouth,Iran,1,5,5,2773.12,6012.17
44208,Cassandra Odonnell,Johnnymouth,Thailand,2,2,2,2492.46,1432.98
44209,Emily Kelly,Dianahaven,Portugal,3,8,7,4001.97,10601.34
44210,Audrey Rhodes,Ramirezberg,Romania,2,8,13,6834.69,15956.13
44211,Veronica Hart,Lake Tonyafurt,Austria,1,2,2,758.14,1585.67
